file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1682_Abraham.txt#s60_0	tun	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1682_Abraham.txt#s60_8	DAT>ACC	_	PPER	_	PPER	main		17	2	DRAM	OOD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1682_Abraham.txt#s65_0	entfernen	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1682_Abraham.txt#s65_2	ACC>DAT	ART.d	NN	ART.d	NN	main		17	2	DRAM	OOD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1682_Abraham.txt#s67_0	entfernen	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1682_Abraham.txt#s67_2	ACC>DAT	ART.d	NN	ART.d	NN	main		17	2	DRAM	OOD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1682_Abraham.txt#s68_0	setzen	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1682_Abraham.txt#s68_1	DAT>ACC	ART.d	NN	_	PPER	main		17	2	DRAM	OOD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1682_Abraham.txt#s95_0	bauen	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1682_Abraham.txt#s95_4	ACC>DAT	_	PRF	_	NN	main		17	2	DRAM	OOD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1682_Abraham.txt#s112_0	geben	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OOD_1682_Abraham.txt#s112_2	DAT>ACC	_	NN	_	PPER	main		17	2	DRAM	OOD


file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_WMD_1662_Tomyris.txt#s112_0	entgehen	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_WMD_1662_Tomyris.txt#s112_2	DAT>ACC	PPOSAT	NN	_	PPER	main		17	2	DRAM	WMD

file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_WMD_1668_ChristRuehmendes.txt#s26_0	geb	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_WMD_1668_ChristRuehmendes.txt#s26_9	DAT>ACC	_	NN	_	PPER	main		17	2	DRAM	WMD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_WMD_1668_ChristRuehmendes.txt#s86_0	drücken	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_WMD_1668_ChristRuehmendes.txt#s86_2	DAT>ACC	_	NN	_	PPER	main		17	2	DRAM	WMD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_WMD_1668_ChristRuehmendes.txt#s113_0	bringen	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_WMD_1668_ChristRuehmendes.txt#s113_9	DAT>ACC	ART.ein	NN	_	PPER	main		17	2	DRAM	WMD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_WMD_1668_ChristRuehmendes.txt#s120_0	verstehen	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_WMD_1668_ChristRuehmendes.txt#s120_40	DAT>ACC	_	PPER	_	PPER	main		17	2	DRAM	WMD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_WMD_1668_ChristRuehmendes.txt#s122_0	verstehen	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_WMD_1668_ChristRuehmendes.txt#s122_1	DAT>ACC	_	PPER	_	PPER	main		17	2	DRAM	WMD

file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_WMD_1670_Comoedianten.txt#s11_0	machen	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_WMD_1670_Comoedianten.txt#s11_22	DAT>ACC	PIAT	NN	_	PPER	main		17	2	DRAM	WMD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_WMD_1670_Comoedianten.txt#s11_0	machen	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_WMD_1670_Comoedianten.txt#s11_22	DAT>ACC	PPOSAT	NN	_	PPER	main		17	2	DRAM	WMD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_WMD_1670_Comoedianten.txt#s59_0	begehren	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_WMD_1670_Comoedianten.txt#s59_4	DAT>ACC	_	ADV	_	PPER	main		17	2	DRAM	WMD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_WMD_1670_Comoedianten.txt#s67_0	machen	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_WMD_1670_Comoedianten.txt#s67_2	DAT>ACC	PIAT	NN	_	PPER	main		17	2	DRAM	WMD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_WMD_1670_Comoedianten.txt#s72_0	sagen	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_WMD_1670_Comoedianten.txt#s72_4	DAT>ACC	PPOSAT	NN	_	PPER	main		17	2	DRAM	WMD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_WMD_1670_Comoedianten.txt#s72_0	sagen	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_WMD_1670_Comoedianten.txt#s72_4	DAT>ACC	PIAT	NN	_	PPER	main		17	2	DRAM	WMD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_WMD_1670_Comoedianten.txt#s74_0	machen	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_WMD_1670_Comoedianten.txt#s74_7	DAT>ACC	ART.d	NN	_	PPER	main		17	2	DRAM	WMD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_WMD_1670_Comoedianten.txt#s164_0	hole	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_WMD_1670_Comoedianten.txt#s164_4	DAT>ACC	ART.d	NN	_	PPER	main		17	2	DRAM	WMD

file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_WOD_1663_Carle.txt#s45_0	geben	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_WOD_1663_Carle.txt#s45_22	DAT>ACC	_	NN	_	PRF	main		17	2	DRAM	WOD

file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_WOD_1687_Joseph.txt#s19_0	geben	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_WOD_1687_Joseph.txt#s19_2	DAT>ACC	_	NN	ART.d	NN	main		17	2	DRAM	WOD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_WOD_1687_Joseph.txt#s19_0	geben	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_WOD_1687_Joseph.txt#s19_2	DAT>ACC	ART.d	NN	ART.d	NN	main		17	2	DRAM	WOD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_WOD_1687_Joseph.txt#s19_0	geben	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_WOD_1687_Joseph.txt#s19_2	DAT>ACC	PPOSAT	NN	ART.d	NN	main		17	2	DRAM	WOD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_WOD_1687_Joseph.txt#s37_0	segnen	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_WOD_1687_Joseph.txt#s37_3	DAT>ACC	_	NN	PPOSAT	NE	main		17	2	DRAM	WOD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_WOD_1687_Joseph.txt#s84_0	schießet	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_WOD_1687_Joseph.txt#s84_34	DAT>ACC	ART.d	NN	_	PPER	main		17	2	DRAM	WOD


file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P2_NoD_1707_SchaeferSpiel.txt#s8_0	versichern	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P2_NoD_1707_SchaeferSpiel.txt#s8_24	ACC>DAT	_	PPER	PPOSAT	NN	main		18	1	DRAM	ND
07:31:35.867 [main] ERROR org.apache.jena.riot - [line: 20, col: 15] Triples not terminated properly in []-list	18	1	DRAM	ND

file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P2_NoD_1711_Croesus.txt#s6_0	machen	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P2_NoD_1711_Croesus.txt#s6_2	DAT>ACC	ART.d	NN	_	PPER	main		18	1	DRAM	ND
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P2_NoD_1711_Croesus.txt#s142_0	stahl	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P2_NoD_1711_Croesus.txt#s142_16	DAT>ACC	PDAT	NN	_	PPER	main		18	1	DRAM	ND
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P2_NoD_1711_Croesus.txt#s148_0	Geb	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P2_NoD_1711_Croesus.txt#s148_23	DAT>ACC	PIAT	NN	_	PPER	main		18	1	DRAM	ND

file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P2_NoD_1749_AlteJungfer.txt#s150_0	lehren	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P2_NoD_1749_AlteJungfer.txt#s150_11	DAT>ACC	PIAT	NN	_	PPER	main		18	1	DRAM	ND
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P2_NoD_1749_AlteJungfer.txt#s242_0	bringen	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P2_NoD_1749_AlteJungfer.txt#s242_4	DAT>ACC	_	NN	_	PPER	main		18	1	DRAM	ND
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P2_NoD_1749_AlteJungfer.txt#s245_0	gedulden	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P2_NoD_1749_AlteJungfer.txt#s245_1	DAT>ACC	ART.ein	NN	_	PRF	main		18	1	DRAM	ND

file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P2_OMD_1732_Cato.txt#s16_0	Versprach	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P2_OMD_1732_Cato.txt#s16_12	DAT>ACC	ART.ein	NN	_	PPER	main		18	1	DRAM	OMD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P2_OMD_1732_Cato.txt#s37_0	weisen	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P2_OMD_1732_Cato.txt#s37_20	DAT>ACC	_	NN	_	PPER	main		18	1	DRAM	OMD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P2_OMD_1732_Cato.txt#s71_0	geben	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P2_OMD_1732_Cato.txt#s71_3	DAT>ACC	ART.d	NN	_	PPER	main		18	1	DRAM	OMD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P2_OMD_1732_Cato.txt#s97_0	schaffen	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P2_OMD_1732_Cato.txt#s97_7	DAT>ACC	_	NN	_	PPER	main		18	1	DRAM	OMD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P2_OMD_1732_Cato.txt#s105_0	du	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P2_OMD_1732_Cato.txt#s105_2	ACC>DAT	_	PPER	ART.d	NE	main		18	1	DRAM	OMD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P2_OMD_1732_Cato.txt#s134_0	geben	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P2_OMD_1732_Cato.txt#s134_3	DAT>ACC	_	NN	ART.d	NN	main		18	1	DRAM	OMD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P2_OMD_1732_Cato.txt#s195_0	erwecken	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P2_OMD_1732_Cato.txt#s195_1	DAT>ACC	_	NN	ART.d	NN	main		18	1	DRAM	OMD
