file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1648w-kine.psd#s30_0	fr_drehn	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1648w-kine.psd#bPARSE_298	DAT>ACC	di	N	_	PRO	dep		17	1	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1648w-kine.psd#s279_0	brengt	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1648w-kine.psd#bPARSE_2288	ACC>DAT	eyn	N	_	N	main		17	1	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1929e-dubnov-ukraine.psd#s66_0	@geshikt	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1929e-dubnov-ukraine.psd#bPARSE_943	DAT>ACC	dos	N	_	PRO	main		20	1	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1620e-lev-tov-1.psd#s177_0	gibt@	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1620e-lev-tov-1.psd#bPARSE_1977	ACC>DAT	_	PRO	den	N	main		17	1	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1620e-lev-tov-1.psd#s47_0	guvizn	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1620e-lev-tov-1.psd#bPARSE_531	DAT>ACC	den	N	den	N	main		17	1	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1620e-lev-tov-1.psd#s78_0	mkht	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1620e-lev-tov-1.psd#bPARSE_824	ACC>DAT	eyn	N	eynm	N	main		17	1	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1620e-lev-tov-1.psd#s250_0	bisheydn	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1620e-lev-tov-1.psd#bPARSE_2789	ACC>DAT	di	NUM	_	PRO	dep		17	1	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1620e-lev-tov-1.psd#s63_0	tut	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1620e-lev-tov-1.psd#bPARSE_708	DAT>ACC	_	N	_	N	main		17	1	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1620e-lev-tov-1.psd#s63_0	tun	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1620e-lev-tov-1.psd#bPARSE_726	DAT>ACC	_	N	_	N	dep		17	1	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1579e-shir-preface.psd#s15_0	nemn	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1579e-shir-preface.psd#bPARSE_218	DAT>ACC	_	PRO	_	PRO	dep		16	2	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1579e-shir-preface.psd#s77_0	gibt	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1579e-shir-preface.psd#bPARSE_1048	DAT>ACC	eyn	N	dem	N	main		16	2	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1579e-shir-preface.psd#s45_0	drukn	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1579e-shir-preface.psd#bPARSE_664	DAT>ACC	das	NPR	_	PRO	dep		16	2	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1579e-shir-preface.psd#s78_0	makh	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1579e-shir-preface.psd#bPARSE_1072	DAT>ACC	eyn	N	_	PRO	main		16	2	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1579e-shir-preface.psd#s69_0	hab	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1579e-shir-preface.psd#bPARSE_941	DAT>ACC	_	PRO	_	PRO	main		16	2	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1579e-shir-preface.psd#s59_0	zagn	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1579e-shir-preface.psd#bPARSE_823	DAT>ACC	_	N	_	PRO	dep		16	2	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1579e-shir-preface.psd#s56_0	mkhin	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1579e-shir-preface.psd#bPARSE_794	DAT>ACC	_	PRO	_	PRO	dep		16	2	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1792w-historie.psd#s47_0	leyann	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1792w-historie.psd#bPARSE_321	DAT>ACC	di	N	_	PRO	dep		18	2	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1792w-historie.psd#s37_0	gibt	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1792w-historie.psd#bPARSE_255	DAT>ACC	_	N	_	PRO	main		18	2	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1792w-historie.psd#s36_0	gebn	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1792w-historie.psd#bPARSE_246	ACC>DAT	_	PRO	_	NPR	dep		18	2	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1750w-moses.psd#s44_0	bildn	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1750w-moses.psd#bPARSE_417	ACC>DAT	di	N	_	PRO	dep		18	2	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1750w-moses.psd#s76_0	nemn	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1750w-moses.psd#bPARSE_722	DAT>ACC	_	N	_	PRO	dep		18	2	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1750w-moses.psd#s41_0	bildn	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1750w-moses.psd#bPARSE_389	ACC>DAT	di	N	_	PRO	dep		18	2	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1750w-moses.psd#s21_0	ufin_barin	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1750w-moses.psd#bPARSE_178	ACC>DAT	_	N	_	PRO	dep		18	2	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1750w-moses.psd#s111_0	shenkin	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1750w-moses.psd#bPARSE_1041	DAT>ACC	_	N	_	PRO	dep		18	2	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1750w-moses.psd#s1_0	gebin	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1750w-moses.psd#bPARSE_4	ACC>DAT	eyn	N	_	PRO	dep		18	2	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1750w-moses.psd#s118_0	verin	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1750w-moses.psd#bPARSE_1091	ACC>DAT	_	PRO	den	N	dep		18	2	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1750w-moses.psd#s11_0	nenin	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1750w-moses.psd#bPARSE_85	ACC>DAT	_	N	_	PRO	dep		18	2	P	YID
